2005-09,25.2,"",62.9,"",62.9,"",7.9,"",12.3,"",86.8,"",65.3,"",44.9,"",93.2,"",50.7,"",81.9
"",(23.5-26.9),"",(61.5-64.3),"",(61.1-64.8),"",(6.2-9.6),"",(11.5-13.2),"",(85.9-87.7),"",(61.7-69.0),"",(42.9-46.9),"",(92.3-94.0),"",(48.4-52.9),"",(75.3-88.5)
French registries,"","","","","","","","","","","","","","","","","","","","",""
1995-99,25.7,"",57.2,"",54.4,"",11.1,"",12.8,"",83.7,"",66.3,"",33.5,"",79.4,"",54.6,"",82.9
"",(24.2-27.2),"",(56.1-58.2),"",(52.8-56.0),"",(9.8-12.5),"",(12.2-13.5),"",(82.9-84.6),"",(63.9-68.8),"",(31.6-35.4),"",(78.1-80.7),"",(52.6-56.6),"",(81.0-84.8)
2000-04,27.3,"",59.7,"",57.0,"",13.5,"",13.9,"",86.5,"",60.5,"",39.8,"",89.4,"",58.9,"",88.4
"",(25.8-28.8),"",(58.6-60.7),"",(55.4-58.6),"",(12.3-14.8),"",(13.3-14.5),"",(85.7-87.3),"",(57.7-63.3),"",(37.7-41.9),"",(88.6-90.2),"",(57.2-60.6),"",(86.8-90.0)
2005-09,27.7,"",59.8,"",56.8,"",14.4,"",13.6,"",86.9,"",58.9,"",39.0,"",90.5,"",59.2,"",89.2
"",(25.3-30.2),"",(58.2-61.4),"",(54.5-59.1),"",(12.6-16.2),"",(12.7-14.6),"",(85.7-88.0),"",(53.9-63.8),"",(35.9-42.2),"",(89.4-91.6),"",(56.6-61.8),"",(87.7-90.8)
German registries,"","","","","","","","","","","","","","","","","","","","",""
1995-99,22.8,"",48.7,"",51.9,"",6.5,"",11.6,"",81.2,"",64.7,"",37.7,"",77.1,"",42.9,"",86.7
"",(21.5-24.2),"",(47.5-49.9),"",(50.7-53.1),"",(4.8-8.2),"",(11.0-12.2),"",(80.6-81.8),"",(63.3-66.0),"",(36.2-39.1),"",(75.6-78.5),"",(40.9-44.9),"",(83.5-89.9)
2000-04,30.0,"",62.1,"",60.2,"",10.5,"",15.1,"",84.1,"",64.8,"",39.9,"",89.3,"",50.1,"",87.3
"",(29.2-30.7),"",(61.6-62.7),"",(59.6-60.9),"",(9.0-12.0),"",(14.7-15.4),"",(83.7-84.4),"",(63.7-65.9),"",(38.9-41.0),"",(88.7-89.8),"",(48.9-51.3),"",(84.6-89.9)
2005-09,31.6,"",64.6,"",62.1,"",14.4,"",16.2,"",85.3,"",64.9,"",39.7,"",91.2,"",53.6,"",91.8
"",(30.8-32.3),"",(64.1-65.1),"",(61.5-62.7),"",(12.9-16.0),"",(15.8-16.5),"",(84.9-85.6),"",(63.9-65.9),"",(38.7-40.7),"",(90.7-91.6),"",(52.5-54.6),"",(89.8-93.7)
Gibraltar,"","","","","","","","","","","","","","","","","","","","",""
1995-99,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
2000-04,NA,"",NA,"",NA,"",NA,"",NA,"",82.4,"",NA,"",NA,"",NA,"",NA,"",NA
"","","","","","","","","","","",(70.3-94.4),"","","","","","","","","",""
2005-09,9.4,"",57.9,"",57.8,"",NA,"",20.2,"",84.4,"",63.0,"",59.3,"",67.4,"",44.0,"",NA
"",(0.0-22.0),"",(43.8-71.9),"",(27.0-88.6),"","","",(7.2-33.3),"",(73.4-95.5),"",(23.8-,"",(25.7-92.9),"",(54.0-80.7),"",(7.0-81.1),"",""
"","","","","","","","","","","","","",100.0),"","","","","","","",""
Iceland,"","","","","","","","","","","","","","","","","","","","",""
1995-99,23.9,"",54.1,"",51.7,"",NA,"",14.3,"",83.0,"",63.6,"",30.4,"",74.8,"",39.1,"",NA
"",(17.4-30.4),"",(47.9-60.2),"",(42.8-60.7),"","","",(11.4-17.2),"",(77.9-88.1),"",(51.0-76.2),"",(21.1-39.6),"",(68.7-80.8),"",(30.2-48.0),"",""
2000-04,34.2,"",60.8,"",72.2,"",1.6,"",14.5,"",88.1,"",70.7,"",34.1,"",79.5,"",56.6,"",NA
"",(26.1-42.3),"",(54.9-66.8),"",(63.8-80.7),"",(0.0-3.7),"",(11.5-17.4),"",(83.5-92.8),"",(61.8-79.6),"",(26.9-41.4),"",(74.8-84.1),"",(45.6-67.6),"",""
2005-09,32.3,"",65.1,"",76.5,"",11.0,"",15.0,"",85.3,"",73.1,"",38.6,"",83.5,"",54.4,"",84.1
"",(24.3-40.3),"",(59.6-70.6),"",(68.3-84.6),"",(4.8-17.1),"",(11.9-18.2),"",(80.7-89.9),"",(61.8-84.3),"",(30.0-47.2),"",(79.4-87.5),"",(43.1-65.7),"",(70.0-98.3)
Ireland,"","","","","","","","","","","","","","","","","","","","",""
1995-99,17.6,"",50.8,"",48.1,"",6.8,"",9.5,"",73.1,"",58.9,"",28.1,"",69.8,"",47.3,"",79.8
"",(15.7-19.4),"",(49.2-52.4),"",(45.6-50.5),"",(3.8-9.8),"",(8.6-10.3),"",(71.5-74.7),"",(54.5-63.3),"",(25.7-30.6),"",(67.8-71.8),"",(44.2-50.4),"",(72.9-86.7)
2000-04,18.7,"",53.6,"",51.5,"",11.8,"",10.3,"",77.7,"",58.1,"",29.6,"",84.2,"",54.9,"",83.1
"",(16.9-20.6),"",(52.1-55.1),"",(49.4-53.7),"",(8.9-14.7),"",(9.4-11.1),"",(76.4-79.1),"",(54.4-61.9),"",(27.3-32.0),"",(83.0-85.4),"",(52.2-57.6),"",(76.9-89.4)
2005-09,22.7,"",58.6,"",56.1,"",12.8,"",12.9,"",80.0,"",55.9,"",32.2,"",88.4,"",56.4,"",85.3
"",(20.7-24.7),"",(57.2-60.0),"",(53.9-58.3),"",(10.0-15.6),"",(12.0-13.8),"",(78.7-81.3),"",(52.6-59.3),"",(29.8-34.6),"",(87.3-89.5),"",(53.9-59.0),"",(79.1-91.5)
Italian registries,"","","","","","","","","","","","","","","","","","","","",""
1995-99,31.1,"",57.5,"",53.3,"",11.5,"",12.9,"",82.8,"",64.4,"",36.1,"",79.1,"",47.0,"",82.8
"",(30.4-31.8),"",(56.9-58.1),"",(52.3-54.4),"",(10.8-12.2),"",(12.6-13.3),"",(82.3-83.3),"",(62.8-66.1),"",(35.0-37.2),"",(78.2-80.0),"",(45.8-48.1),"",(79.7-85.9)
2000-04,32.0,"",60.1,"",56.7,"",15.5,"",14.0,"",85.5,"",67.1,"",37.9,"",88.6,"",47.3,"",83.0
"",(31.3-32.6),"",(59.6-60.6),"",(55.8-57.6),"",(14.8-16.2),"",(13.7-14.4),"",(85.1-85.9),"",(65.6-68.6),"",(36.9-38.9),"",(88.1-89.1),"",(46.3-48.3),"",(79.9-86.1)
2005-09,32.4,"",63.2,"",59.5,"",17.9,"",14.7,"",86.2,"",68.3,"",39.2,"",89.7,"",46.7,"",87.7
"",(31.7-33.2),"",(62.7-63.7),"",(58.5-60.4),"",(17.2-18.7),"",(14.3-15.0),"",(85.7-86.6),"",(66.7-69.9),"",(38.1-40.3),"",(89.2-90.2),"",(45.6-47.7),"",(84.9-90.5)
Latvia,"","","","","","","","","","","","","","","","","","","","",""
1995-99,21.3,"",40.9,"",34.1,"",7.2,"",12.1,"",64.1,"",52.9,"",30.6,"",51.9,"",44.6,"",NA
"",(19.7-22.9),"",(38.5-43.3),"",(31.1-37.0),"",(4.4-9.9),"",(10.8-13.3),"",(61.7-66.6),"",(49.2-56.6),"",(28.0-33.2),"",(47.8-56.0),"",(40.4-48.9),"",""
2000-04,20.7,"",42.4,"",36.4,"",7.2,"",13.8,"",69.8,"",51.7,"",35.7,"",65.3,"",43.1,"",NA
"",(19.0-22.5),"",(40.1-44.8),"",(33.6-39.2),"",(4.3-10.0),"",(12.6-15.1),"",(67.5-72.1),"",(48.0-55.4),"",(32.9-38.6),"",(62.2-68.5),"",(38.9-47.2),"",""
2005-09,22.8,"",45.3,"",38.6,"",6.4,"",16.2,"",71.1,"",55.4,"",35.6,"",73.9,"",54.5,"",75.0
"",(21.0-24.6),"",(43.0-47.7),"",(35.6-41.5),"",(4.0-8.8),"",(14.9-17.6),"",(68.9-73.4),"",(51.9-59.0),"",(32.9-38.4),"",(71.0-76.8),"",(49.5-59.4),"",(64.3-85.8)
Lithuania,"","","","","","","","","","","","","","","","","","","","",""
1995-99,24.4,"",48.0,"",40.3,"",5.4,"",10.0,"",65.3,"",53.2,"",33.2,"",51.8,"",36.6,"",59.5
"",(22.7-26.1),"",(45.2-50.7),"",(37.4-43.2),"",(2.3-8.4),"",(8.7-11.3),"",(62.6-68.0),"",(50.5-55.9),"",(29.7-36.8),"",(48.5-55.2),"",(33.6-39.7),"",(49.4-69.6)
2000-04,25.6,"",51.6,"",44.7,"",9.5,"",8.3,"",70.3,"",57.0,"",33.0,"",81.2,"",39.5,"",72.6
"",(24.0-27.2),"",(49.4-53.9),"",(42.2-47.2),"",(6.2-12.9),"",(7.4-9.2),"",(68.3-72.3),"",(54.5-59.5),"",(30.5-35.6),"",(79.0-83.4),"",(36.8-42.2),"",(63.5-81.7)
2005-09,26.0,"",51.5,"",48.3,"",11.3,"",7.7,"",72.1,"",61.3,"",35.8,"",92.4,"",44.7,"",69.6
"",(24.3-27.7),"",(49.4-53.7),"",(45.8-50.9),"",(7.3-15.2),"",(6.8-8.7),"",(70.2-74.1),"",(58.8-63.8),"",(33.1-38.6),"",(90.6-94.1),"",(41.9-47.4),"",(59.1-80.1)
Malta,"","","","","","","","","","","","","","","","","","","","",""
1995-99,17.5,"",49.3,"",49.8,"",NA,"",10.9,"",71.3,"",58.8,"",34.2,"",68.6,"",38.6,"",NA
"",(11.9-23.1),"",(43.1-55.4),"",(40.9-58.8),"","","",(8.0-13.8),"",(67.1-75.5),"",(44.7-72.9),"",(25.9-42.6),"",(61.0-76.1),"",(30.7-46.4),"",""
2000-04,15.5,"",57.6,"",51.4,"",10.8,"",9.3,"",76.3,"",52.8,"",37.9,"",82.7,"",24.2,"",NA
"",(10.7-20.2),"",(52.4-62.7),"",(43.9-59.0),"",(4.5-17.1),"",(6.3-12.3),"",(72.4-80.2),"",(37.9-67.6),"",(30.2-45.5),"",(76.9-88.6),"",(16.8-31.7),"",""
2005-09,18.0,"",56.0,"",48.1,"",9.5,"",10.8,"",76.3,"",63.1,"",33.1,"",84.8,"",19.0,"",72.5
"",(12.8-23.2),"",(51.2-60.8),"",(41.0-55.2),"",(6.5-12.4),"",(8.0-13.6),"",(72.7-79.9),"",(49.3-76.9),"",(27.2-39.0),"",(79.9-89.7),"",(12.8-25.3),"",(59.5-85.4)
Netherlands,"","","","","","","","","","","","","","","","","","","","",""
1995-99,19.0,"",55.4,"",55.5,"",8.2,"",12.4,"",80.0,"",63.9,"",38.7,"",77.4,"",46.9,"",NA
"",(18.1-19.8),"",(54.7-56.1),"",(54.3-56.6),"",(6.7-9.8),"",(12.1-12.8),"",(79.4-80.6),"",(62.0-65.7),"",(37.5-39.9),"",(76.5-78.3),"",(45.4-48.3),"",""
2000-04,19.5,"",57.7,"",57.7,"",9.7,"",12.2,"",83.5,"",65.7,"",37.3,"",82.7,"",48.4,"",84.5
"",(18.6-20.4),"",(57.0-58.3),"",(56.7-58.8),"",(8.2-11.3),"",(11.9-12.6),"",(83.0-84.1),"",(63.8-67.6),"",(36.0-38.5),"",(82.0-83.4),"",(47.1-49.8),"",(80.8-88.1)
2005-09,21.4,"",60.1,"",62.0,"",12.6,"",14.8,"",85.0,"",66.5,"",38.1,"",85.8,"",51.8,"",85.9
"",(20.5-22.4),"",(59.5-60.7),"",(61.0-63.0),"",(10.8-14.3),"",(14.4-15.1),"",(84.5-85.5),"",(64.6-68.4),"",(36.8-39.3),"",(85.2-86.4),"",(50.5-53.1),"",(82.7-89.2)
Norway,"","","","","","","","","","","","","","","","","","","","",""
1995-99,21.1,"",55.9,"",57.8,"",5.6,"",10.7,"",81.5,"",66.7,"",36.7,"",73.8,"",44.6,"",79.1
"",(19.4-22.9),"",(54.6-57.2),"",(56.1-59.5),"",(3.4-7.8),"",(10.0-11.5),"",(80.3-82.6),"",(64.1-69.4),"",(34.7-38.8),"",(72.5-75.1),"",(41.9-47.3),"",(71.4-86.8)
2000-04,22.0,"",58.4,"",61.7,"",7.4,"",11.7,"",84.1,"",70.6,"",40.2,"",82.4,"",48.9,"",87.7
"",(20.2-23.9),"",(57.2-59.6),"",(60.1-63.3),"",(5.1-9.7),"",(10.9-12.4),"",(83.0-85.1),"",(67.8-73.5),"",(38.2-42.3),"",(81.4-83.5),"",(46.3-51.5),"",(82.3-93.1)
2005-09,24.1,"",61.8,"",64.6,"",9.5,"",15.0,"",85.9,"",71.4,"",40.3,"",86.3,"",53.6,"",89.7
"",(22.1-26.1),"",(60.6-62.9),"",(63.0-66.2),"",(6.9-12.2),"",(14.1-15.8),"",(84.9-87.0),"",(68.6-74.3),"",(38.3-42.4),"",(85.4-87.2),"",(51.0-56.2),"",(84.4-94.9)
Poland,"","","","","","","","","","","","","","","","","","","","",""
1995-99,14.2,"",40.0,"",36.7,"",7.9,"",11.4,"",66.9,"",50.0,"",30.6,"",54.3,"",44.1,"",NA
"",(13.2-15.1),"",(38.7-41.3),"",(35.3-38.2),"",(6.5-9.3),"",(10.9-11.9),"",(65.4-68.3),"",(48.4-51.5),"",(28.8-32.4),"",(52.1-56.5),"",(38.9-49.4),"",""
2000-04,15.7,"",45.7,"",42.8,"",9.2,"",11.7,"",72.3,"",51.7,"",32.8,"",68.5,"",44.5,"",NA
"",(15.1-16.2),"",(45.1-46.4),"",(42.0-43.5),"",(8.4-10.1),"",(11.4-12.0),"",(71.6-72.9),"",(50.9-52.6),"",(31.9-33.7),"",(67.6-69.4),"",(40.4-48.5),"",""
2005-09,18.6,"",50.1,"",46.9,"",10.4,"",13.4,"",74.1,"",53.0,"",34.3,"",74.1,"",49.0,"",NA
"",(18.0-19.2),"",(49.5-50.7),"",(46.1-47.6),"",(9.5-11.3),"",(13.1-13.7),"",(73.5-74.7),"",(52.1-53.9),"",(33.5-35.2),"",(73.4-74.9),"",(45.2-52.7),"",""
Portugal,"","","","","","","","","","","","","","","","","","","","",""
1995-99,26.6,"",48.8,"",46.0,"",7.7,"",10.4,"",74.9,"",54.0,"",33.9,"",81.3,"",40.0,"",66.5
"",(24.5-28.7),"",(46.7-50.9),"",(43.2-48.8),"",(4.7-10.7),"",(9.1-11.7),"",(72.8-76.9),"",(50.0-58.0),"",(29.8-38.1),"",(79.2-83.4),"",(35.3-44.7),"",(51.5-81.4)
2000-04,29.7,"",56.3,"",54.2,"",13.4,"",10.4,"",81.4,"",60.3,"",39.4,"",87.2,"",41.2,"",80.6
"",(28.8-30.6),"",(55.4-57.3),"",(52.9-55.5),"",(11.5-15.2),"",(9.8-11.0),"",(80.5-82.4),"",(58.4-62.1),"",(37.2-41.7),"",(86.2-88.1),"",(38.9-43.5),"",(74.7-86.5)
2005-09,32.6,"",60.3,"",58.2,"",15.6,"",12.8,"",83.4,"",61.5,"",40.6,"",89.4,"",43.6,"",86.8
"",(31.6-33.5),"",(59.4-61.2),"",(57.0-59.5),"",(13.6-17.5),"",(12.1-13.4),"",(82.5-84.3),"",(59.7-63.2),"",(38.4-42.9),"",(88.5-90.2),"",(41.3-45.8),"",(80.7-92.9)
Romania (Cluj),"","","","","","","","","","","","","","","","","","","","",""
